127.0.0.1 - - [20/Jul/2020:10:04:01 -0400] "GET /api/settings/values.protobuf HTTP/1.1" 200 4734 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAAy"
127.0.0.1 - - [20/Jul/2020:10:04:01 -0400] "GET /api/plugins/installed HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAAz"
127.0.0.1 - - [20/Jul/2020:10:04:02 -0400] "GET /api/settings/values.protobuf?component=test1 HTTP/1.1" 200 4738 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA0"
127.0.0.1 - - [20/Jul/2020:10:04:02 -0400] "GET /api/qualityprofiles/search.protobuf?project=test1 HTTP/1.1" 200 2018 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA1"
127.0.0.1 - - [20/Jul/2020:10:04:03 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2iuQxSe0PHI1Xu6&ps=500&p=1 HTTP/1.1" 200 5624 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA2"
127.0.0.1 - - [20/Jul/2020:10:04:03 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2mIQxSe0PHI1Xvw&ps=500&p=1 HTTP/1.1" 200 7603 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA3"
127.0.0.1 - - [20/Jul/2020:10:04:03 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2oMQxSe0PHI1XwP&ps=500&p=1 HTTP/1.1" 200 11 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA4"
127.0.0.1 - - [20/Jul/2020:10:04:03 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2reQxSe0PHI1Xxq&ps=500&p=1 HTTP/1.1" 200 6187 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA5"
127.0.0.1 - - [20/Jul/2020:10:04:03 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2o0QxSe0PHI1Xww&ps=500&p=1 HTTP/1.1" 200 8092 "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA6"
127.0.0.1 - - [20/Jul/2020:10:04:03 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2umQxSe0PHI1Xzp&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAA7"
