127.0.0.1 - - [21/Jul/2020:12:37:47 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3iWQxSe0PHI1Ydl&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAV"
127.0.0.1 - - [21/Jul/2020:12:37:50 -0400] "GET /api/metrics/search?f=name,description,direction,qualitative,custom&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAW"
127.0.0.1 - - [21/Jul/2020:12:37:59 -0400] "GET /batch/project.protobuf?key=test1 HTTP/1.1" 200 148 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAX"
127.0.0.1 - - [21/Jul/2020:12:38:09 -0400] "POST /api/ce/submit?projectKey=test1&projectName=test1 HTTP/1.1" 200 44 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAY"
0:0:0:0:0:0:0:1 - - [21/Jul/2020:12:38:10 -0400] "GET /api/issues/search?componentKeys=test1&resolved=false HTTP/1.1" 200 - "-" "python-requests/2.21.0" "AXNyPK2KWExFZcQpAAAZ"
0:0:0:0:0:0:0:1 - - [21/Jul/2020:17:30:10 -0400] "GET /api/system/status HTTP/1.1" 200 76 "-" "python-requests/2.21.0" "AXNyPK2KWExFZcQpAAAa"
127.0.0.1 - - [21/Jul/2020:17:30:10 -0400] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAb"
127.0.0.1 - - [21/Jul/2020:17:30:10 -0400] "GET /api/settings/values.protobuf HTTP/1.1" 200 4734 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAc"
127.0.0.1 - - [21/Jul/2020:17:30:10 -0400] "GET /api/plugins/installed HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAd"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/settings/values.protobuf?component=test1 HTTP/1.1" 200 4738 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAe"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/qualityprofiles/search.protobuf?project=test1 HTTP/1.1" 200 2018 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAf"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2iuQxSe0PHI1Xu6&ps=500&p=1 HTTP/1.1" 200 5624 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAg"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2mIQxSe0PHI1Xvw&ps=500&p=1 HTTP/1.1" 200 7603 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAh"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2oMQxSe0PHI1XwP&ps=500&p=1 HTTP/1.1" 200 11 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAi"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2reQxSe0PHI1Xxq&ps=500&p=1 HTTP/1.1" 200 6187 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAj"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2o0QxSe0PHI1Xww&ps=500&p=1 HTTP/1.1" 200 8092 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAk"
127.0.0.1 - - [21/Jul/2020:17:30:12 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2umQxSe0PHI1Xzp&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAl"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu221QxSe0PHI1X7e&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAm"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu26BQxSe0PHI1X9j&ps=500&p=1 HTTP/1.1" 200 7758 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAn"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu29jQxSe0PHI1YB8&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAo"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3FHQxSe0PHI1YL9&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAp"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3NLQxSe0PHI1YSh&ps=500&p=1 HTTP/1.1" 200 6768 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAq"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3ThQxSe0PHI1YT5&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAr"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3QIQxSe0PHI1YTD&ps=500&p=1 HTTP/1.1" 200 906 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAs"
127.0.0.1 - - [21/Jul/2020:17:30:13 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3XNQxSe0PHI1YWS&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAt"
